Geo_FIPS,Geo_NAME,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_CHARITER,Geo_CIFSN,Geo_LOGRECNO,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUNTYCC,Geo_COUNTYSC,Geo_COUSUB,Geo_COUSUBCC,Geo_COUSUBSC,Geo_PLACE,Geo_PLACECC,Geo_PLACESC,Geo_TRACT,Geo_BLKGRP,Geo_BLOCK,Geo_IUC,Geo_CONCIT,Geo_CONCITCC,Geo_CONCITSC,Geo_AIANHH,Geo_AIANHHFP,Geo_AIANHHCC,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_AITSCC,Geo_TTRACT,Geo_TBLKGRP,Geo_ANRC,Geo_ANRCCC,Geo_CBSA,Geo_CBSASC,Geo_METDIV,Geo_CSA,Geo_NECTA,Geo_NECTASC,Geo_NECTADIV,Geo_CNECTA,Geo_CBSAPCI,Geo_NECTAPCI,Geo_UA,Geo_UASC,Geo_UATYPE,Geo_UR,Geo_CD,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_VTDI,Geo_RESERVE2,Geo_ZCTA5,Geo_SUBMCD,Geo_SUBMCDCC,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_AREALAND,Geo_AREAWATR,Geo_FUNCSTAT,Geo_GCUNI,Geo_POP100,Geo_HU100,Geo_INTPTLAT,Geo_INTPTLON,Geo_LSADC,Geo_PARTFLAG,Geo_RESERVE3,Geo_UGA,Geo_STATENS,Geo_COUNTYNS,Geo_COUSUBNS,Geo_PLACENS,Geo_CONCITNS,Geo_AIANHHNS,Geo_AITSNS,Geo_ANRCNS,Geo_SUBMCDNS,Geo_CD113,Geo_CD114,Geo_CD115,Geo_SLDU2,Geo_SLDU3,Geo_SLDU4,Geo_SLDL2,Geo_SLDL3,Geo_SLDL4,Geo_AIANHHSC,Geo_CSASC,Geo_CNECTASC,Geo_MEMI,Geo_NMEMI,Geo_PUMA,Geo_RESERVED,SE_T054_001,SE_T054_002,SE_T054_003,SE_T054_004,SE_T054_005,SE_T054_006,SE_T054_007,SE_T054_008
"170312406001","Block Group 1","Block Group 1, Census Tract 2406, Cook County, Illinois","SF1ST","IL","150","00","000","46","148335","2","3","17","031","H1","23",,,,,,,"240600","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"162940","0","S",,"1457","657","+41.9121613","-087.6897092","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1457,1027,64,15,45,1,248,57
"170312407001","Block Group 1","Block Group 1, Census Tract 2407, Cook County, Illinois","SF1ST","IL","150","00","000","46","148337","2","3","17","031","H1","23",,,,,,,"240700","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"163220","0","S",,"1535","632","+41.9121172","-087.6945994","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1535,786,198,19,61,0,400,71
"170312408001","Block Group 1","Block Group 1, Census Tract 2408, Cook County, Illinois","SF1ST","IL","150","00","000","46","148339","2","3","17","031","H1","23",,,,,,,"240800","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"71364","0","S",,"696","320","+41.9121278","-087.6980893","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,696,314,105,20,12,8,194,43
"170312408002","Block Group 2","Block Group 2, Census Tract 2408, Cook County, Illinois","SF1ST","IL","150","00","000","46","148340","2","3","17","031","H1","23",,,,,,,"240800","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"94582","0","S",,"921","400","+41.9120891","-087.7005331","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,921,490,113,19,6,0,237,56
"170312409001","Block Group 1","Block Group 1, Census Tract 2409, Cook County, Illinois","SF1ST","IL","150","00","000","46","148342","2","3","17","031","H1","23",,,,,,,"240900","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"939504","65620","S",,"1182","548","+41.9062514","-087.6996006","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1182,539,245,23,45,0,264,66
"170312410001","Block Group 1","Block Group 1, Census Tract 2410, Cook County, Illinois","SF1ST","IL","150","00","000","46","148344","2","3","17","031","H1","23",,,,,,,"241000","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"103574","0","S",,"1040","477","+41.9080027","-087.6932833","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1040,448,343,5,13,1,190,40
"170312410002","Block Group 2","Block Group 2, Census Tract 2410, Cook County, Illinois","SF1ST","IL","150","00","000","46","148345","2","3","17","031","H1","23",,,,,,,"241000","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"106593","0","S",,"1007","400","+41.9079929","-087.6957501","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1007,486,231,14,12,0,210,54
"170312411001","Block Group 1","Block Group 1, Census Tract 2411, Cook County, Illinois","SF1ST","IL","150","00","000","46","148347","2","3","17","031","H1","23",,,,,,,"241100","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"166740","0","S",,"1748","833","+41.9066797","-087.6883550","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1748,968,271,13,82,0,291,123
"170312411002","Block Group 2","Block Group 2, Census Tract 2411, Cook County, Illinois","SF1ST","IL","150","00","000","46","148348","2","3","17","031","H1","23",,,,,,,"241100","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"166515","0","S",,"1934","909","+41.9066548","-087.6908106","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1934,1031,428,28,46,1,317,83
"170312412001","Block Group 1","Block Group 1, Census Tract 2412, Cook County, Illinois","SF1ST","IL","150","00","000","46","148350","2","3","17","031","H1","23",,,,,,,"241200","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"163876","0","S",,"908","414","+41.9067278","-087.6834649","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,908,653,82,1,89,0,47,36
"170312412002","Block Group 2","Block Group 2, Census Tract 2412, Cook County, Illinois","SF1ST","IL","150","00","000","46","148351","2","3","17","031","H1","23",,,,,,,"241200","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"164243","0","S",,"788","429","+41.9066863","-087.6859039","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,788,561,75,8,33,0,89,22
"170312413001","Block Group 1","Block Group 1, Census Tract 2413, Cook County, Illinois","SF1ST","IL","150","00","000","46","148353","2","3","17","031","H1","23",,,,,,,"241300","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"164083","0","S",,"1857","829","+41.9067715","-087.6810250","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1857,1440,205,4,81,0,71,56
"170312414001","Block Group 1","Block Group 1, Census Tract 2414, Cook County, Illinois","SF1ST","IL","150","00","000","46","148355","2","3","17","031","H1","23",,,,,,,"241400","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"139942","0","S",,"1272","795","+41.9085743","-087.6774284","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1272,908,202,5,41,1,81,34
"170312414002","Block Group 2","Block Group 2, Census Tract 2414, Cook County, Illinois","SF1ST","IL","150","00","000","46","148356","2","3","17","031","H1","23",,,,,,,"241400","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"101728","0","S",,"965","487","+41.9063134","-087.6747006","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,965,847,22,6,40,0,30,20
"170312414003","Block Group 3","Block Group 3, Census Tract 2414, Cook County, Illinois","SF1ST","IL","150","00","000","46","148357","2","3","17","031","H1","23",,,,,,,"241400","3",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"125269","0","S",,"976","546","+41.9044598","-087.6710634","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,976,824,30,0,70,0,33,19
"170312414004","Block Group 4","Block Group 4, Census Tract 2414, Cook County, Illinois","SF1ST","IL","150","00","000","46","148358","2","3","17","031","H1","23",,,,,,,"241400","4",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"150716","0","S",,"1382","718","+41.9047587","-087.6772847","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1382,1120,85,1,61,0,68,47
"170312415001","Block Group 1","Block Group 1, Census Tract 2415, Cook County, Illinois","SF1ST","IL","150","00","000","46","148360","2","3","17","031","H1","23",,,,,,,"241500","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"102086","0","S",,"1340","631","+41.9094623","-087.6700997","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1340,1000,50,2,72,0,180,36
"170312415002","Block Group 2","Block Group 2, Census Tract 2415, Cook County, Illinois","SF1ST","IL","150","00","000","46","148361","2","3","17","031","H1","23",,,,,,,"241500","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"82203","0","S",,"687","352","+41.9072224","-087.6693959","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,687,538,12,1,38,0,74,24
"170312415003","Block Group 3","Block Group 3, Census Tract 2415, Cook County, Illinois","SF1ST","IL","150","00","000","46","148362","2","3","17","031","H1","23",,,,,,,"241500","3",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"118581","0","S",,"845","454","+41.9082403","-087.6727273","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,845,712,20,0,42,0,36,35
"170312416001","Block Group 1","Block Group 1, Census Tract 2416, Cook County, Illinois","SF1ST","IL","150","00","000","46","148364","2","3","17","031","H1","23",,,,,,,"241600","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"129931","0","S",,"1403","717","+41.9086175","-087.6656084","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1403,997,29,4,66,0,279,28
"170312416002","Block Group 2","Block Group 2, Census Tract 2416, Cook County, Illinois","SF1ST","IL","150","00","000","46","148365","2","3","17","031","H1","23",,,,,,,"241600","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"164000","0","S",,"2074","1092","+41.9051982","-087.6651053","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,2074,1469,87,23,102,0,327,66
"170312420001","Block Group 1","Block Group 1, Census Tract 2420, Cook County, Illinois","SF1ST","IL","150","00","000","46","148367","2","3","17","031","H1","23",,,,,,,"242000","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"124065","0","S",,"1555","745","+41.9002171","-087.6649449","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1555,1037,113,8,58,0,295,44
"170312420002","Block Group 2","Block Group 2, Census Tract 2420, Cook County, Illinois","SF1ST","IL","150","00","000","46","148368","2","3","17","031","H1","23",,,,,,,"242000","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"123020","0","S",,"1939","1058","+41.8974751","-087.6648835","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1939,1226,170,11,62,0,411,59
"170312420003","Block Group 3","Block Group 3, Census Tract 2420, Cook County, Illinois","SF1ST","IL","150","00","000","46","148369","2","3","17","031","H1","23",,,,,,,"242000","3",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"79671","0","S",,"1071","573","+41.9024823","-087.6650756","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1071,396,568,4,37,0,48,18
"170312421001","Block Group 1","Block Group 1, Census Tract 2421, Cook County, Illinois","SF1ST","IL","150","00","000","46","148371","2","3","17","031","H1","23",,,,,,,"242100","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"82169","0","S",,"988","508","+41.9015073","-087.6686675","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,988,744,13,14,42,4,148,23
"170312421002","Block Group 2","Block Group 2, Census Tract 2421, Cook County, Illinois","SF1ST","IL","150","00","000","46","148372","2","3","17","031","H1","23",,,,,,,"242100","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"81868","0","S",,"1106","603","+41.9014679","-087.6711129","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1106,847,32,7,48,1,128,43
"170312421003","Block Group 3","Block Group 3, Census Tract 2421, Cook County, Illinois","SF1ST","IL","150","00","000","46","148373","2","3","17","031","H1","23",,,,,,,"242100","3",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"163942","0","S",,"1554","769","+41.8978510","-087.6697870","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1554,1160,29,8,87,1,221,48
"170312422001","Block Group 1","Block Group 1, Census Tract 2422, Cook County, Illinois","SF1ST","IL","150","00","000","46","148375","2","3","17","031","H1","23",,,,,,,"242200","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"163380","0","S",,"1691","909","+41.9014101","-087.6747711","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1691,1329,51,6,106,0,170,29
"170312422002","Block Group 2","Block Group 2, Census Tract 2422, Cook County, Illinois","SF1ST","IL","150","00","000","46","148376","2","3","17","031","H1","23",,,,,,,"242200","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"163608","0","S",,"1899","1003","+41.8977711","-087.6746665","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1899,1494,39,5,67,0,249,45
"170312423001","Block Group 1","Block Group 1, Census Tract 2423, Cook County, Illinois","SF1ST","IL","150","00","000","46","148378","2","3","17","031","H1","23",,,,,,,"242300","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"163982","0","S",,"1476","808","+41.9013284","-087.6796500","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1476,1243,28,8,78,0,72,47
"170312423002","Block Group 2","Block Group 2, Census Tract 2423, Cook County, Illinois","SF1ST","IL","150","00","000","46","148379","2","3","17","031","H1","23",,,,,,,"242300","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"164334","0","S",,"1764","995","+41.8976885","-087.6795508","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1764,1559,36,8,62,1,50,48
"170312424001","Block Group 1","Block Group 1, Census Tract 2424, Cook County, Illinois","SF1ST","IL","150","00","000","46","148381","2","3","17","031","H1","23",,,,,,,"242400","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"164031","0","S",,"1176","704","+41.9012409","-087.6845374","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1176,1025,32,1,50,0,37,31
"170312424002","Block Group 2","Block Group 2, Census Tract 2424, Cook County, Illinois","SF1ST","IL","150","00","000","46","148382","2","3","17","031","H1","23",,,,,,,"242400","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"164021","0","S",,"1588","939","+41.8976028","-087.6844426","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1588,1463,10,2,47,0,31,35
"170312425001","Block Group 1","Block Group 1, Census Tract 2425, Cook County, Illinois","SF1ST","IL","150","00","000","46","148384","2","3","17","031","H1","23",,,,,,,"242500","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"165238","0","S",,"1828","894","+41.9011725","-087.6894448","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1828,1214,113,6,50,1,357,87
"170312425002","Block Group 2","Block Group 2, Census Tract 2425, Cook County, Illinois","SF1ST","IL","150","00","000","46","148385","2","3","17","031","H1","23",,,,,,,"242500","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"144576","0","S",,"1610","799","+41.8974716","-087.6891755","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1610,1259,52,4,29,0,223,43
"170312426001","Block Group 1","Block Group 1, Census Tract 2426, Cook County, Illinois","SF1ST","IL","150","00","000","46","148387","2","3","17","031","H1","23",,,,,,,"242600","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"124426","0","S",,"1500","714","+41.9043164","-087.6944493","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1500,726,307,5,18,0,361,83
"170312426002","Block Group 2","Block Group 2, Census Tract 2426, Cook County, Illinois","SF1ST","IL","150","00","000","46","148388","2","3","17","031","H1","23",,,,,,,"242600","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"123914","0","S",,"1676","758","+41.9015827","-087.6943822","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1676,858,217,23,26,3,455,94
"170312426003","Block Group 3","Block Group 3, Census Tract 2426, Cook County, Illinois","SF1ST","IL","150","00","000","46","148389","2","3","17","031","H1","23",,,,,,,"242600","3",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"123995","0","S",,"1632","813","+41.8979592","-087.6926506","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1632,1310,47,8,27,0,207,33
"170312426004","Block Group 4","Block Group 4, Census Tract 2426, Cook County, Illinois","SF1ST","IL","150","00","000","46","148390","2","3","17","031","H1","23",,,,,,,"242600","4",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"103409","0","S",,"1023","499","+41.8979333","-087.6955258","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1023,625,121,8,23,0,216,30
"170312427001","Block Group 1","Block Group 1, Census Tract 2427, Cook County, Illinois","SF1ST","IL","150","00","000","46","148392","2","3","17","031","H1","23",,,,,,,"242700","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"175573","0","S",,"2029","820","+41.8974254","-087.6993743","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,2029,826,609,7,16,1,493,77
"170312428001","Block Group 1","Block Group 1, Census Tract 2428, Cook County, Illinois","SF1ST","IL","150","00","000","46","148394","2","3","17","031","H1","23",,,,,,,"242800","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"439630","0","S",,"1436","723","+41.8926320","-087.6903237","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1436,1246,33,1,28,2,103,23
"170312429001","Block Group 1","Block Group 1, Census Tract 2429, Cook County, Illinois","SF1ST","IL","150","00","000","46","148396","2","3","17","031","H1","23",,,,,,,"242900","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"164112","0","S",,"1207","663","+41.8939658","-087.6843433","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1207,1025,22,1,24,0,110,25
"170312429002","Block Group 2","Block Group 2, Census Tract 2429, Cook County, Illinois","SF1ST","IL","150","00","000","46","148397","2","3","17","031","H1","23",,,,,,,"242900","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"159708","0","S",,"463","258","+41.8903764","-087.6842344","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,463,318,6,2,9,0,106,22
"170312430001","Block Group 1","Block Group 1, Census Tract 2430, Cook County, Illinois","SF1ST","IL","150","00","000","46","148399","2","3","17","031","H1","23",,,,,,,"243000","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"98510","0","S",,"899","453","+41.8937078","-087.6782133","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,899,680,26,1,43,1,120,28
"170312430002","Block Group 2","Block Group 2, Census Tract 2430, Cook County, Illinois","SF1ST","IL","150","00","000","46","148400","2","3","17","031","H1","23",,,,,,,"243000","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"226041","0","S",,"1305","656","+41.8916510","-087.6799145","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1305,909,49,1,34,0,271,41
"170312431001","Block Group 1","Block Group 1, Census Tract 2431, Cook County, Illinois","SF1ST","IL","150","00","000","46","148402","2","3","17","031","H1","23",,,,,,,"243100","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"123242","0","S",,"1437","638","+41.8945827","-087.6745721","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1437,861,37,16,36,2,460,25
"170312431002","Block Group 2","Block Group 2, Census Tract 2431, Cook County, Illinois","SF1ST","IL","150","00","000","46","148403","2","3","17","031","H1","23",,,,,,,"243100","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"200762","0","S",,"805","371","+41.8909869","-087.6744667","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,805,535,32,0,27,0,179,32
"170312432001","Block Group 1","Block Group 1, Census Tract 2432, Cook County, Illinois","SF1ST","IL","150","00","000","46","148405","2","3","17","031","H1","23",,,,,,,"243200","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"122781","0","S",,"1148","514","+41.8946674","-087.6696899","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1148,699,20,2,29,0,361,37
"170312432002","Block Group 2","Block Group 2, Census Tract 2432, Cook County, Illinois","SF1ST","IL","150","00","000","46","148406","2","3","17","031","H1","23",,,,,,,"243200","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"201068","0","S",,"1022","548","+41.8910681","-087.6695834","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1022,684,66,8,47,0,182,35
"170312433001","Block Group 1","Block Group 1, Census Tract 2433, Cook County, Illinois","SF1ST","IL","150","00","000","46","148408","2","3","17","031","H1","23",,,,,,,"243300","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"81886","0","S",,"820","446","+41.8952020","-087.6648212","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,820,594,22,14,33,0,127,30
"170312433002","Block Group 2","Block Group 2, Census Tract 2433, Cook County, Illinois","SF1ST","IL","150","00","000","46","148409","2","3","17","031","H1","23",,,,,,,"243300","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"245206","0","S",,"1566","826","+41.8915685","-087.6647113","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1566,1237,20,11,62,1,193,42
"170312434001","Block Group 1","Block Group 1, Census Tract 2434, Cook County, Illinois","SF1ST","IL","150","00","000","46","148411","2","3","17","031","H1","23",,,,,,,"243400","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"124231","0","S",,"1397","618","+41.8948292","-087.6599015","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1397,640,159,13,39,9,477,60
"170312434002","Block Group 2","Block Group 2, Census Tract 2434, Cook County, Illinois","SF1ST","IL","150","00","000","46","148412","2","3","17","031","H1","23",,,,,,,"243400","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"79136","0","S",,"591","316","+41.8913331","-087.6583317","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,591,435,23,0,26,1,86,20
"170312434003","Block Group 3","Block Group 3, Census Tract 2434, Cook County, Illinois","SF1ST","IL","150","00","000","46","148413","2","3","17","031","H1","23",,,,,,,"243400","3",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"125817","0","S",,"1013","564","+41.8910850","-087.6607484","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1013,774,27,16,25,4,147,20
"170312435001","Block Group 1","Block Group 1, Census Tract 2435, Cook County, Illinois","SF1ST","IL","150","00","000","46","148415","2","3","17","031","H1","23",,,,,,,"243500","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"267998","0","S",,"1153","669","+41.8910855","-087.6542983","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1153,674,332,5,34,2,79,27
"170312435002","Block Group 2","Block Group 2, Census Tract 2435, Cook County, Illinois","SF1ST","IL","150","00","000","46","148416","2","3","17","031","H1","23",,,,,,,"243500","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"389218","0","S",,"1784","1075","+41.8937332","-087.6512908","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1784,1463,65,4,170,1,26,55
"170312502001","Block Group 1","Block Group 1, Census Tract 2502, Cook County, Illinois","SF1ST","IL","150","00","000","46","148418","2","3","17","031","H1","23",,,,,,,"250200","1",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"329123","0","S",,"1442","450","+41.9130657","-087.7519725","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1442,304,808,8,21,2,251,48
"170312502002","Block Group 2","Block Group 2, Census Tract 2502, Cook County, Illinois","SF1ST","IL","150","00","000","46","148419","2","3","17","031","H1","23",,,,,,,"250200","2",,,,,,,,,,,,,,,,,"16980","23","16974","176",,,,,,,,,,,,,,,,,,,,,,,"170080","0","S",,"1227","473","+41.9109675","-087.7493323","BG",,,,"01779784","01784766",,,,,,,,,,,,,,,,,,"23",,"1",,,,1227,225,810,6,8,0,159,19
